"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 23, 2014","4,749.86","4,749.86","4,749.86","4,749.86","-","-0.24%"
"Feb 16, 2014","4,761.18","4,761.18","4,761.18","4,761.18","-","0.04%"
"Feb 09, 2014","4,759.32","4,759.32","4,759.32","4,759.32","-","-1.77%"
"Feb 02, 2014","4,845.08","4,845.08","4,845.08","4,845.08","-","1.93%"
"Jan 26, 2014","4,753.17","4,753.17","4,753.17","4,753.17","-","1.07%"
"Jan 19, 2014","4,702.66","4,702.66","4,702.66","4,702.66","-","4.06%"
"Jan 12, 2014","4,519.35","4,519.35","4,519.35","4,519.35","-","2.53%"
"Jan 05, 2014","4,407.82","4,407.82","4,407.82","4,407.82","-","2.17%"
"Dec 29, 2013","4,314.09","4,314.09","4,314.09","4,314.09","-","2.69%"
"Dec 22, 2013","4,200.96","4,200.96","4,200.96","4,200.96","-","-1.03%"
"Dec 15, 2013","4,244.63","4,244.63","4,244.63","4,244.63","-","-1.28%"
"Dec 08, 2013","4,299.58","4,299.58","4,299.58","4,299.58","-","0.52%"
"Dec 01, 2013","4,277.39","4,277.39","4,277.39","4,277.39","-","1.10%"
"Nov 24, 2013","4,230.72","4,230.72","4,230.72","4,230.72","-","-3.76%"
"Nov 17, 2013","4,395.93","4,395.93","4,395.93","4,395.93","-","3.64%"
"Nov 10, 2013","4,241.54","4,241.54","4,241.54","4,241.54","-","0.97%"
"Nov 03, 2013","4,200.80","4,200.80","4,200.80","4,200.80","-","5.87%"
"Oct 27, 2013","3,967.72","3,967.72","3,967.72","3,967.72","-","4.43%"
"Oct 20, 2013","3,799.27","3,799.27","3,799.27","3,799.27","-","-1.15%"
"Oct 06, 2013","3,843.55","3,843.55","3,843.55","3,843.55","-","-2.66%"
"Sep 29, 2013","3,948.44","3,948.44","3,948.44","3,948.44","-","-1.62%"
"Sep 22, 2013","4,013.37","4,013.37","4,013.37","4,013.37","-","-2.06%"
"Sep 15, 2013","4,097.71","4,097.71","4,097.71","4,097.71","-","0.48%"
"Sep 08, 2013","4,077.94","4,077.94","4,077.94","4,077.94","-","-0.98%"
"Sep 01, 2013","4,118.49","4,118.49","4,118.49","4,118.49","-","-0.22%"
"Aug 25, 2013","4,127.48","4,127.48","4,127.48","4,127.48","-","0.05%"
"Aug 18, 2013","4,125.27","4,125.27","4,125.27","4,125.27","-","3.56%"
"Aug 11, 2013","3,983.46","3,983.46","3,983.46","3,983.46","-","2.35%"
"Aug 04, 2013","3,891.97","3,891.97","3,891.97","3,891.97","-","-0.51%"
"Jul 28, 2013","3,911.75","3,911.75","3,911.75","3,911.75","-","-1.69%"
"Jul 21, 2013","3,979.19","3,979.19","3,979.19","3,979.19","-","-5.79%"
"Jul 14, 2013","4,223.61","4,223.61","4,223.61","4,223.61","-","-0.92%"
"Jul 07, 2013","4,262.93","4,262.93","4,262.93","4,262.93","-","-0.18%"
"Jun 30, 2013","4,270.42","4,270.42","4,270.42","4,270.42","-","2.92%"
"Jun 23, 2013","4,149.16","4,149.16","4,149.16","4,149.16","-","-1.54%"
"Jun 16, 2013","4,213.92","4,213.92","4,213.92","4,213.92","-","3.29%"
"Jun 09, 2013","4,079.80","4,079.80","4,079.80","4,079.80","-","1.28%"
"Jun 02, 2013","4,028.12","4,028.12","4,028.12","4,028.12","-","3.87%"
"May 26, 2013","3,878.07","3,878.07","3,878.07","3,878.07","-","3.08%"
"May 19, 2013","3,762.08","3,762.08","3,762.08","3,762.08","-","-0.31%"
"May 12, 2013","3,773.78","3,773.78","3,773.78","3,773.78","-","6.03%"
"May 05, 2013","3,559.25","3,559.25","3,559.25","3,559.25","-","2.63%"
"Apr 28, 2013","3,468.18","3,468.18","3,468.18","3,468.18","-","-1.01%"
"Apr 21, 2013","3,503.56","3,503.56","3,503.56","3,503.56","-","-1.90%"
"Apr 14, 2013","3,571.26","3,571.26","3,571.26","3,571.26","-","-0.52%"
"Apr 07, 2013","3,590.02","3,590.02","3,590.02","3,590.02","-","2.34%"
"Mar 31, 2013","3,507.85","3,507.85","3,507.85","3,507.85","-","-4.72%"
"Mar 24, 2013","3,681.65","3,681.65","3,681.65","3,681.65","-","-4.54%"
"Mar 17, 2013","3,856.61","3,856.61","3,856.61","3,856.61","-","0.28%"
"Mar 10, 2013","3,845.80","3,845.80","3,845.80","3,845.80","-","0.34%"
"Mar 03, 2013","3,832.85","3,832.85","3,832.85","3,832.85","-","-3.53%"
"Feb 24, 2013","3,973.28","3,973.28","3,973.28","3,973.28","-","-4.38%"
"Feb 17, 2013","4,155.45","4,155.45","4,155.45","4,155.45","-","-3.47%"
"Feb 10, 2013","4,304.97","4,304.97","4,304.97","4,304.97","-","2.51%"
"Feb 03, 2013","4,199.58","4,199.58","4,199.58","4,199.58","-","1.53%"
